split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
1,6e-06,41,512,0.5682367149758454,5742.096920289855,41.00090579710145,0.5337841334541064,0.571256038647343,6574.042572463768,47,0.5318117832125604,0.0,0.9993961352657005
1,6.25e-06,23,512,0.5543478260869565,3242.25,23.17421497584541,0.5340837635869565,0.5703502415458938,6299.530495169082,45,0.530978175951087,0.0,0.967391304347826
1,6.5e-06,23,512,0.5543478260869565,3239.9266304347825,23.14673913043478,0.5332883029891304,0.5694444444444444,6017.982789855072,43,0.5303275563103864,0.0,0.9719202898550725
1,6.75e-06,23,512,0.5540458937198067,3238.3016304347825,23.1268115942029,0.532187357714372,0.5682367149758454,5742.027475845411,41,0.529478029513889,0.0,0.9746376811594203
1,7e-06,23,512,0.5540458937198067,3236.253321256039,23.109299516908212,0.5313921204710145,0.5655193236714976,5464.674214975846,39,0.5272666041666666,0.0,0.9782608695652174
1,7.25e-06,23,512,0.5540458937198067,3234.5090579710145,23.094202898550726,0.5305957030495169,0.5631038647342995,5182.368055555556,37,0.5255316963315217,0.0,0.9818840579710145
1,7.5e-06,23,512,0.553743961352657,3232.9287439613527,23.07729468599034,0.5294969957729468,0.5621980676328503,5044.531702898551,36,0.5243640798611111,0.0,0.9842995169082126
1,7.75e-06,23,512,0.553743961352657,3232.126811594203,23.066123188405797,0.5286949785628019,0.5640096618357487,4904.390700483092,35,0.5260006339070048,0.0,0.9858091787439613
1,8e-06,23,512,0.553743961352657,3231.3260869565215,23.057367149758456,0.5278933526570048,0.5618961352657005,4627.842693236715,33,0.5248733937198068,0.0,0.9876207729468599
1,8.25e-06,23,512,0.553743961352657,3230.631038647343,23.04891304347826,0.5270912552838164,0.561292270531401,4489.086352657005,32,0.5242573081219807,0.0,0.9894323671497585
1,8.5e-06,23,512,0.553743961352657,3230.264492753623,23.044082125603865,0.5262867131642512,0.5594806763285024,4351.987620772947,31,0.5224887815519323,0.0,0.9897342995169082
1,8.75e-06,23,512,0.553743961352657,3229.518417874396,23.035024154589372,0.525485675196256,0.5600845410628019,4207.019625603864,30,0.523273119338768,0.0,0.991243961352657
1,9e-06,23,512,0.553743961352657,3229.157910628019,23.030495169082126,0.5246815401570049,0.5594806763285024,4068.4628623188405,29,0.5228645105676328,0.0,0.9921497584541062
1,9.25e-06,23,512,0.553743961352657,3228.6259057971015,23.02294685990338,0.5238791717240336,0.5594806763285024,4068.4628623188405,29,0.5218473948520531,0.0,0.9933574879227053
1,9.5e-06,23,512,0.553743961352657,3228.4749396135267,23.020229468599034,0.5230734494263285,0.5579710144927537,3923.138285024155,28,0.5207012007850241,0.0,0.9939613526570048
1,9.75e-06,23,512,0.5540458937198067,3228.173007246377,23.016606280193237,0.5225712068991546,0.5579710144927537,3781.7569444444443,27,0.5210988842844202,0.0,0.9945652173913043
1,1e-05,23,512,0.5540458937198067,3227.904589371981,23.01268115942029,0.521766847826087,0.5579710144927537,3781.7569444444443,27,0.5201534450483093,0.0,0.9951690821256038
2,1e-06,137,512,0.5401570048309179,39619.79861111111,288.01751207729467,0.5005372062198067,0.5652173913043478,72577.79710144928,512,0.49263959420289855,0.1597222222222222,0.2252415458937198
2,1.25e-06,137,512,0.5389492753623188,35754.74456521739,262.2469806763285,0.4942558446557971,0.529891304347826,20945.131340579712,148,0.5037098901721014,0.11443236714975845,0.2783816425120773
