variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open5_no_bonus,qwen2.5_7b,100000.0,3,0.5251806035118386,0.4905316326161114,0.5598295744075658,10415.843333333332,8468.366681596426,12363.319985070239,10415.843333333334,8468.366681596422,12363.319985070246
local_exp_open5_no_bonus,qwen2.5_7b,500000.0,3,0.5429706283429305,0.5275662455191554,0.5583750111667056,18817.39333333333,16956.185476659564,20678.601190007095,18817.39333333333,16956.185476659568,20678.60119000709
local_exp_open5_no_bonus,qwen2.5_7b,1000000.0,3,0.5114040989346843,0.3510274215827298,0.6717807762866388,33104.84333333333,28283.65077446762,37926.03589219904,33104.84333333333,28283.650774467616,37926.03589219905
local_exp_open5_no_bonus,qwen2.5_7b,5000000.0,3,0.5308731255869907,0.37211263168299724,0.6896336194909842,105903.21333333333,60558.01973062467,151248.406936042,105903.21333333333,60558.01973062468,151248.40693604198
local_exp_open5_no_bonus,qwen2.5_7b,10000000.0,3,0.5266666666666667,0.3774459941148749,0.6758873392184586,150382.93333333335,102753.4816306257,198012.385036041,150382.93333333332,102753.4816306257,198012.38503604094
local_exp_open5_no_bonus,qwen2.5_7b,50000000.0,3,0.4873150851826493,0.4562531724977151,0.5183769978675835,239470.97666666665,144037.0512068547,334904.9021264786,239470.97666666665,144037.05120685473,334904.9021264786
local_exp_open5_plugin,gemma2_9b,100000.0,3,0.5020900206710991,0.4112193847302595,0.5929606566119386,6428.323333333334,5391.225450517666,7465.421216149001,6428.323333333333,5391.225450517667,7465.421216148999
local_exp_open5_plugin,gemma2_9b,500000.0,3,0.48263101638141004,0.405247498826309,0.560014533936511,10665.376666666665,7444.728194419937,13886.025138913394,10665.376666666665,7444.7281944199385,13886.025138913392
local_exp_open5_plugin,gemma2_9b,1000000.0,3,0.5187932525583071,0.29894274556250394,0.7386437595541102,17880.899999999998,9438.351472910172,26323.448527089822,17880.899999999998,9438.351472910177,26323.44852708982
local_exp_open5_plugin,gemma2_9b,5000000.0,3,0.5370236581456419,0.3614984766600203,0.7125488396312636,47784.44666666666,31299.49628068644,64269.39705264689,47784.44666666666,31299.496280686424,64269.397052646906
local_exp_open5_plugin,gemma2_9b,10000000.0,3,0.5283333333333333,0.3188933664810162,0.7377733001856505,71313.09666666666,44379.1682460321,98247.02508730123,71313.09666666666,44379.16824603208,98247.02508730124
local_exp_open5_plugin,gemma2_9b,50000000.0,3,0.5200980679811326,0.3737527147446535,0.6664434212176116,106476.72666666667,53107.787824797866,159845.66550853546,106476.72666666664,53107.78782479784,159845.66550853546
local_exp_open5_plugin,llama3.1_8b,100000.0,3,0.5474781950582465,0.5226603648396372,0.5722960252768557,9601.849999999999,8438.052426138982,10765.647573861015,9601.849999999999,8438.05242613898,10765.647573861017
local_exp_open5_plugin,llama3.1_8b,500000.0,3,0.5837148850647766,0.47483991081020965,0.6925898593193436,12116.616666666667,8237.120453950487,15996.112879382847,12116.616666666667,8237.120453950487,15996.112879382847
local_exp_open5_plugin,llama3.1_8b,1000000.0,3,0.5712237001869013,0.5060298532166323,0.6364175471571702,16437.243333333332,14277.733702420803,18596.75296424586,16437.243333333332,14277.733702420808,18596.752964245854
local_exp_open5_plugin,llama3.1_8b,5000000.0,3,0.5583333333333333,0.4784794782188922,0.6381871884477744,57063.27333333334,50889.36301932826,63237.18364733842,57063.27333333334,50889.36301932824,63237.18364733844
local_exp_open5_plugin,llama3.1_8b,10000000.0,3,0.5343928195605075,0.3959100889577366,0.6728755501632785,83449.19666666666,61978.50100036932,104919.892332964,83449.19666666666,61978.50100036932,104919.892332964
local_exp_open5_plugin,llama3.1_8b,50000000.0,3,0.5160729124550079,0.2906120467272402,0.7415337781827755,133448.58,106626.55318376569,160270.6068162343,133448.58,106626.5531837657,160270.60681623427
local_exp_open5_plugin,llama3.2_3b,100000.0,3,0.5374978444830283,0.44260560724883374,0.6323900817172228,8717.519999999999,7515.646846950763,9919.393153049234,8717.52,7515.64684695076,9919.393153049241
local_exp_open5_plugin,llama3.2_3b,500000.0,3,0.5040335671438908,0.405999732446529,0.6020674018412526,12749.663333333332,12012.041451002775,13487.28521566389,12749.66333333333,12012.04145100277,13487.285215663891
local_exp_open5_plugin,llama3.2_3b,1000000.0,3,0.49067129229946344,0.45683395881181893,0.5245086257871079,18645.606666666667,15850.895088129913,21440.31824520342,18645.606666666663,15850.895088129902,21440.318245203423
local_exp_open5_plugin,llama3.2_3b,5000000.0,3,0.5642589253394616,0.45955045351990936,0.668967397159014,56042.17666666667,25910.799592279796,86173.55374105355,56042.17666666667,25910.799592279796,86173.55374105355
local_exp_open5_plugin,llama3.2_3b,10000000.0,3,0.570933596041753,0.39517979632931227,0.7466873957541937,77004.48333333334,33073.63830929475,120935.32835737192,77004.48333333334,33073.63830929474,120935.32835737194
local_exp_open5_plugin,llama3.2_3b,50000000.0,3,0.5567205208950847,0.27792300840048845,0.835518033389681,139481.6,36962.60309968017,242000.59690031986,139481.6,36962.603099680215,242000.5969003198
local_exp_open5_plugin,mistral_7b,100000.0,3,0.5145300804237657,0.4222679026280846,0.6067922582194468,9300.966666666665,7599.238424638343,11002.694908694988,9300.966666666665,7599.23842463834,11002.69490869499
local_exp_open5_plugin,mistral_7b,500000.0,3,0.5320831217255767,0.49222180130377746,0.5719444421473759,11544.023333333333,10297.901371949412,12790.145294717253,11544.023333333336,10297.901371949421,12790.145294717251
