variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open8,llama3.1_8b,14,0.6,10000000.0,True,True,0.605570859215826,0.6058953742660002,0.5570859215826007,0.5895374266000175,388827.875,542034.3,28.26507935014445
local_exp_open5_bonus_only,llama3.1_8b,14,0.3,50000.0,True,True,0.28884077721719537,0.28241935827134634,-1.1159222782804623,-1.7580641728653645,9488.625,9439.21,-0.5235077935547665
local_exp_open5_bonus_only,llama3.1_8b,14,0.35,500000.0,True,True,0.3499716897682599,0.32837737767098935,-0.0028310231740102942,-2.162262232901063,16480.13,17102.55,3.639340332289619
local_exp_open5_bonus_only,llama3.1_8b,14,0.4,1000000.0,True,True,0.41061519480249714,0.3966866788262223,1.0615194802497119,-0.33133211737776946,29781.645,36189.38,17.70611986168317
local_exp_open5_bonus_only,llama3.1_8b,14,0.45,2000000.0,True,True,0.48910360960848825,0.4461670079778334,3.9103609608488243,-0.3832992022166637,59529.61,66886.945,10.999657705999288
local_exp_open5_bonus_only,llama3.1_8b,14,0.5,5000000.0,True,True,0.5579447959905663,0.49887835778805595,5.7944795990566345,-0.11216422119440517,165340.085,131287.715,-25.93720973816933
local_exp_open5_bonus_only,llama3.1_8b,14,0.55,5000000.0,True,True,0.5579447959905663,0.5497379993258206,0.79447959905663,-0.026200067417947448,165340.085,267042.785,38.084796037458936
local_exp_open5_bonus_only,llama3.1_8b,14,0.6,10000000.0,True,True,0.6021895130169393,0.6058953742660002,0.21895130169393706,0.5895374266000175,358501.055,542034.3,33.86007951895296
local_exp_open5_bonus_only_004,llama3.1_8b,14,0.3,50000.0,True,True,0.2907568863996216,0.28241935827134634,-0.9243113600378383,-1.7580641728653645,9572.35,9439.21,-1.4104993956062133
local_exp_open5_bonus_only_004,llama3.1_8b,14,0.35,200000.0,True,True,0.3169512264935618,0.32837737767098935,-3.30487735064382,-2.162262232901063,12039.785,17102.55,29.602398472742365
local_exp_open5_bonus_only_004,llama3.1_8b,14,0.4,1000000.0,True,True,0.46095084015442084,0.3966866788262223,6.095084015442081,-0.33133211737776946,48295.82,36189.38,-33.45301853748255
local_exp_open5_bonus_only_004,llama3.1_8b,14,0.45,1000000.0,True,True,0.46095084015442084,0.4461670079778334,1.0950840154420827,-0.3832992022166637,48295.82,66886.945,27.794848456600917
local_exp_open5_bonus_only_004,llama3.1_8b,14,0.5,2000000.0,True,True,0.5296524320344566,0.49887835778805595,2.9652432034456555,-0.11216422119440517,110209.855,131287.715,16.054708546035705
local_exp_open5_bonus_only_004,llama3.1_8b,14,0.55,5000000.0,True,True,0.6005581922251786,0.5497379993258206,5.055819222517854,-0.026200067417947448,340149.78,267042.785,-27.37651009743628
local_exp_open5_bonus_only_004,llama3.1_8b,14,0.6,5000000.0,True,True,0.6005581922251786,0.6058953742660002,0.05581922251786109,0.5895374266000175,340149.78,542034.3,37.245709358245406
local_exp_open5_conf02,llama3.1_8b,14,0.3,50000.0,True,True,0.28945310335768903,0.28241935827134634,-1.0546896642310954,-1.7580641728653645,9559.78,9439.21,-1.2773314715956265
local_exp_open5_conf02,llama3.1_8b,14,0.35,200000.0,True,True,0.3179435181409325,0.32837737767098935,-3.205648185906745,-2.162262232901063,11492.955,17102.55,32.79975793083487
